epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202128,2021-07-14,453,BA,Guanambi,2911709,city,10327,12159.71176,48,120,0,0.0116,84928,False,False
202128,2021-07-16,455,BA,Guanambi,2911709,city,10401,12246.84439,74,120,0,0.0115,84928,False,False
202128,2021-07-17,456,BA,Guanambi,2911709,city,10425,12275.10362,24,121,1,0.0116,84928,False,False
202129,2021-07-18,457,BA,Guanambi,2911709,city,10450,12304.54032,25,121,0,0.0116,84928,False,False
202129,2021-07-19,458,BA,Guanambi,2911709,city,10460,12316.315,10,121,0,0.0116,84928,False,False
202129,2021-07-20,459,BA,Guanambi,2911709,city,10471,12329.26714,11,121,0,0.0116,84928,False,False
202129,2021-07-21,460,BA,Guanambi,2911709,city,10497,12359.88131,26,121,0,0.0115,84928,False,False
202129,2021-07-22,461,BA,Guanambi,2911709,city,10523,12390.49548,26,121,0,0.0115,84928,False,False
202130,2021-07-25,464,BA,Guanambi,2911709,city,10578,12455.25622,55,122,1,0.0115,84928,False,False
202130,2021-07-29,468,BA,Guanambi,2911709,city,10656,12547.09872,78,123,1,0.0115,84928,True,False
